AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202512,4118204,PARANAGUÁ,41,PARANÁ,SU,SUL,825049876.95,5519908,1410528883.45,459997,821610934.5,2904744,1197796030.38,1206269,109655,8185,108551,7881
202506,1702109,ARAGUAÍNA,17,TOCANTINS,NO,NORTE,1232790141.29,6035124,978511314.8,507874,1234287957.98,3626905,881272962.38,1538261,131290,10557,131512,10049
202505,2106508,MATINHA,21,MARANHÃO,NE,NORDESTE,60434638.41,453339,7852114.44,12483,54847222.29,287648,8096237.24,43760,12043,187,11702,182
202503,1100940,CUJUBIM,11,RONDÔNIA,NO,NORTE,70258278.76,330274,18931638.11,18267,71474046.13,181687,21519149.85,60072,9326,530,9351,517
202603,4116406,NOSSA SENHORA DAS GRAÇAS,41,PARANÁ,SU,SUL,9843743.02,46939,19529274.06,6333,8648818.4,23135,15348816.26,48268,2324,195,2166,183
202504,4300455,ALEGRIA,43,RIO GRANDE DO SUL,SU,SUL,7526474.78,32517,2792901.26,2008,6595614.57,14756,3502872.34,5309,1609,133,1427,126
202503,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,10735481.87,98759,1691799.67,1644,10170765.46,63031,1054813.82,8186,2915,86,2902,74
202509,4305603,COLORADO,43,RIO GRANDE DO SUL,SU,SUL,10680819.25,39305,4780764.26,1986,8565125.28,17885,6664343.36,4104,1725,144,1427,130
202507,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,238719588.2,1148587,226292474.79,104673,256258715.93,626493,178282729.18,283432,29225,2207,28816,2111
202502,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,26047693.07,117378,6140198.6,5997,25623942.45,74502,6218017.42,19287,4235,210,4124,194
202511,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,56618515.89,459433,20713850.95,13530,54737913.7,275035,29383108.93,47765,11485,324,11580,306
202510,3520400,ILHABELA,35,SÃO PAULO,SE,SUDESTE,210186556.06,990729,110134004.7,113410,221835583.66,543688,94679396.52,291279,28617,3222,28308,3094
202506,5212709,MAMBAÍ,52,GOIÁS,CO,CENTRO-OESTE,37860748.8,189699,24154919.96,16924,35878506.66,100830,20437359.21,61536,5255,406,5036,383
202511,3519709,IBIÚNA,35,SÃO PAULO,SE,SUDESTE,342989250.67,1870428,222733006.3,163333,373020595.22,1070016,210296181.66,412313,52663,3890,52350,3718
202505,2930204,SENTO SÉ,29,BAHIA,NE,NORDESTE,116758387.94,895299,16175796.21,16018,110580896.12,567440,15893245.42,80234,20957,379,20169,348
202501,5107958,TANGARÁ DA SERRA,51,MATO GROSSO,CO,CENTRO-OESTE,667909110.97,1987921,597431164.82,213890,732028916.44,1117048,470991256.21,513252,66072,6588,65502,6273
202501,4210100,MAFRA,42,SANTA CATARINA,SU,SUL,155306365.64,809638,318909024.74,67433,156341472.9,407840,181754628.68,185025,32574,3089,31463,3009
202501,2920908,MASCOTE,29,BAHIA,NE,NORDESTE,29994471.97,233773,8829037.84,5319,29356774.27,147713,8976862.88,23467,6482,172,6479,168
202505,1300086,ANAMÃ,13,AMAZONAS,NO,NORTE,26267218.15,242040,2503333.75,4051,22516290.08,145892,3717431.84,14703,6153,93,5772,91
202501,3203056,JAGUARÉ,32,ESPÍRITO SANTO,SE,SUDESTE,130677572.21,715298,60497948.05,35194,137108314.53,365092,60006058.49,131805,17955,1020,17594,980
202504,2409902,PENDÊNCIAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,41925514.36,344748,10376796.74,8324,37739833.99,216423,10711056.2,34413,8384,224,8024,228
202501,2903201,BARREIRAS,29,BAHIA,NE,NORDESTE,818765921.49,3849135,492622980.07,295305,827012871.89,2356677,509083645.44,851041,108836,8194,108010,7818
202508,4109005,GUAPIRAMA,41,PARANÁ,SU,SUL,16567207.0,82441,11477834.28,7080,15732005.69,42910,10854101.54,20242,2743,226,2685,207
202505,3106705,BETIM,31,MINAS GERAIS,SE,SUDESTE,1971026793.54,11536788,3700799582.88,868845,1982857350.06,6946516,2450303091.13,2210817,299932,24865,299203,23233
202503,2601052,ARAÇOIABA,26,PERNAMBUCO,NE,NORDESTE,49331730.9,448268,6214539.68,8787,45844173.69,293203,5895564.3,35077,11074,246,10956,219
202501,3205176,VILA VALÉRIO,32,ESPÍRITO SANTO,SE,SUDESTE,68053851.09,272356,48865587.36,16729,64218725.84,139436,38574257.88,53469,8113,550,7744,513
202503,2304806,GRANJEIRO,23,CEARÁ,NE,NORDESTE,12863879.07,99517,1193155.64,1605,11957733.87,59878,831431.13,7656,2833,54,2755,46
202512,2313401,TIANGUÁ,23,CEARÁ,NE,NORDESTE,306116893.9,1768529,185277022.64,126241,304890228.02,1209033,187612461.64,451037,44667,2973,43337,2729
202603,5215231,NOVO GAMA,52,GOIÁS,CO,CENTRO-OESTE,249434733.7,1986033,80202756.25,98695,251743658.29,1166495,76320923.36,308776,63793,3027,64122,2854
202503,4126272,SAUDADE DO IGUAÇU,41,PARANÁ,SU,SUL,16995853.54,98069,7859966.5,8671,15185954.3,50861,7666250.03,21348,3161,291,3044,284
202507,2206308,MIGUEL LEÃO,22,PIAUÍ,NE,NORDESTE,3456786.23,40141,4437762.86,1423,3025903.84,21786,3662868.22,7071,855,31,826,30
202510,4215802,SÃO BENTO DO SUL,42,SANTA CATARINA,SU,SUL,340058198.13,1603373,517127586.98,174655,367183421.0,817452,513208200.88,339652,56412,6468,54593,6370
202510,1508209,VIGIA,15,PARÁ,NO,NORTE,150181581.66,1340994,32365649.75,41347,144142780.7,879133,37173822.98,162656,29843,774,28973,735
202507,4104055,CAMPO BONITO,41,PARANÁ,SU,SUL,12942943.41,75516,6438367.31,3341,13265608.14,35423,5005166.76,9015,2531,133,2369,122
202508,4219853,ZORTÉA,42,SANTA CATARINA,SU,SUL,9116302.71,51781,3828345.01,3486,8722693.8,24296,2938966.18,9821,2027,166,2017,150
202510,2511103,PEDRA LAVRADA,25,PARAÍBA,NE,NORDESTE,19463989.43,147544,5613851.04,6227,17236700.76,91632,5108423.15,19399,3937,179,3803,159
202512,2611705,RIACHO DAS ALMAS,26,PERNAMBUCO,NE,NORDESTE,92476545.29,485546,25051772.35,17698,97699550.61,351396,22125746.33,64929,11624,372,11178,341
202510,3121506,DESTERRO DO MELO,31,MINAS GERAIS,SE,SUDESTE,7568429.81,36468,1739965.82,1538,7385382.92,23875,2133200.86,3961,1509,107,1450,104
202512,2103000,CAXIAS,21,MARANHÃO,NE,NORDESTE,634202930.78,5338933,281590730.43,198656,611681463.0,3346585,238989864.22,775431,103080,3308,101020,3091
202603,2312304,SÃO BENEDITO,23,CEARÁ,NE,NORDESTE,71153617.26,469235,24172805.48,23587,67412581.8,277304,25498195.78,108627,23712,1159,22780,1103
202507,1715259,NOVO JARDIM,17,TOCANTINS,NO,NORTE,8219000.62,57173,1872479.99,1198,7663857.65,31796,2277911.38,5245,1467,54,1456,52
202602,3121001,DATAS,31,MINAS GERAIS,SE,SUDESTE,14459975.03,84546,3525102.52,4366,12942586.08,49963,3699505.62,16169,3124,168,3055,156
202602,1702158,ARAGUANÃ,17,TOCANTINS,NO,NORTE,17693269.07,137549,2500591.13,4577,17709062.2,75140,3162348.89,12145,3470,109,3381,99
202601,3530409,MIRASSOLÂNDIA,35,SÃO PAULO,SE,SUDESTE,16297853.58,90485,6528018.73,5815,16469802.97,49499,9198442.82,17895,2771,224,2680,185
202505,2605152,DORMENTES,26,PERNAMBUCO,NE,NORDESTE,61981846.43,315683,11111012.97,13851,57952564.18,202953,19059610.6,61325,9665,277,9304,249
202503,4307815,ESTRELA VELHA,43,RIO GRANDE DO SUL,SU,SUL,7685447.12,31645,14922847.12,1658,12164477.65,14113,10378867.77,2566,1418,91,1242,82
202505,2913457,IGRAPIÚNA,29,BAHIA,NE,NORDESTE,32917136.61,261592,8790026.67,5697,32793625.26,146513,5940937.53,13933,6822,150,6739,142
202602,3123502,DOURADOQUARA,31,MINAS GERAIS,SE,SUDESTE,6729385.44,21410,1003743.97,1091,6207728.49,11160,811965.84,2780,933,66,897,58
202506,4312179,MATO QUEIMADO,43,RIO GRANDE DO SUL,SU,SUL,3763830.79,14207,516007.48,583,2763995.5,6307,1021011.2,1496,770,59,672,64
202602,5213087,MINAÇU,52,GOIÁS,CO,CENTRO-OESTE,135762612.27,590745,52735677.43,35818,130628723.53,309170,52598052.02,141518,18881,1131,18738,1065
202510,3532827,NOVA CAMPINA,35,SÃO PAULO,SE,SUDESTE,22610231.92,198250,35403110.52,10476,22248737.9,101700,37136651.01,26381,5487,250,5323,232
202501,2208809,REGENERAÇÃO,22,PIAUÍ,NE,NORDESTE,34902626.08,342020,11437361.34,10127,32210498.12,207323,10013185.18,42010,8757,299,8733,271
202509,3204500,SANTA LEOPOLDINA,32,ESPÍRITO SANTO,SE,SUDESTE,33877981.78,183955,23944227.01,9815,34164913.48,96719,17956621.82,31637,5851,315,5550,303
202503,4118808,PEABIRU,41,PARANÁ,SU,SUL,52575603.47,261307,39477085.9,22818,55081974.47,134674,27205915.42,60087,7957,701,7814,681
202502,3107901,BOM REPOUSO,31,MINAS GERAIS,SE,SUDESTE,42207410.2,129049,13028444.83,8834,45724093.51,85193,13260766.36,37751,5709,409,5487,409
202505,3127503,GONZAGA,31,MINAS GERAIS,SE,SUDESTE,17247748.23,70936,2772693.85,4493,20622143.28,39561,3702198.12,16353,3044,124,3023,116
202510,4300851,ARAMBARÉ,43,RIO GRANDE DO SUL,SU,SUL,9782969.24,67350,3597527.63,6078,10134494.74,32178,3024829.23,14134,2323,249,2230,209
202601,3118106,CONGONHAS DO NORTE,31,MINAS GERAIS,SE,SUDESTE,12061210.17,68672,3687918.91,2821,10221391.02,35785,3795973.43,12947,2534,139,2468,136
202504,3500709,AGUDOS,35,SÃO PAULO,SE,SUDESTE,149736197.29,895948,121087920.38,73696,147024586.73,491241,135411611.12,145864,24868,2059,24300,2001
202505,2605707,FLORESTA,26,PERNAMBUCO,NE,NORDESTE,94054651.14,776510,17025709.68,15052,87423103.88,479438,23901668.26,100375,18534,439,17820,408
202506,4104303,CAMPO MOURÃO,41,PARANÁ,SU,SUL,511890931.08,1972581,4618493734.22,267627,528166695.62,1068579,4674861347.35,600414,65214,7713,64261,7413
202501,3116001,CHALÉ,31,MINAS GERAIS,SE,SUDESTE,16481411.62,69021,4058383.15,3007,14129007.68,37275,3144577.45,10883,2970,166,2732,155
202502,4218954,URUPEMA,42,SANTA CATARINA,SU,SUL,6454335.74,23635,1385660.5,1568,5087655.31,11747,1312015.22,5874,1372,96,1252,101
202506,2201903,BOM JESUS,22,PIAUÍ,NE,NORDESTE,197480647.15,794203,123864207.69,66255,175568319.79,483107,129848100.05,203419,19418,1490,19399,1415
202501,2109239,PRESIDENTE MÉDICI,21,MARANHÃO,NE,NORDESTE,17300659.79,146549,2002765.64,2999,15037065.05,87980,2183853.28,15077,3661,65,3563,58
202501,2904506,BROTAS DE MACAÚBAS,29,BAHIA,NE,NORDESTE,20258680.25,160850,3524470.71,6925,18224361.03,95862,4154918.66,20869,5149,191,4974,185
202507,4212270,PASSOS MAIA,42,SANTA CATARINA,SU,SUL,13377337.18,50678,4653150.33,3097,11927127.56,23122,5447084.63,7684,2225,165,2127,163
202501,3550605,SÃO ROQUE,35,SÃO PAULO,SE,SUDESTE,327317315.12,1565969,289815737.76,156991,343107642.31,893472,282740226.59,446997,55576,5456,54645,5170
202503,4104659,CARAMBEÍ,41,PARANÁ,SU,SUL,132585518.74,451762,551655500.27,49311,144747117.73,230631,414057004.36,100921,14911,1399,14535,1331
202511,2912905,IBIRATAIA,29,BAHIA,NE,NORDESTE,61149867.93,428817,18547524.46,11526,58709329.7,264680,17187531.85,46371,11319,342,11165,322
202506,4307005,ERECHIM,43,RIO GRANDE DO SUL,SU,SUL,423582148.78,1668446,1664188957.7,209512,433518245.95,891682,1532016377.25,578898,67407,9458,64835,9189
202501,5220280,SÃO PATRÍCIO,52,GOIÁS,CO,CENTRO-OESTE,5460970.38,23638,1591490.67,1270,4970150.24,13895,1919157.41,6004,931,54,927,52
202507,4104501,CAPANEMA,41,PARANÁ,SU,SUL,58034957.78,260720,80172333.43,33152,56559681.07,129203,68935908.55,91145,10652,1079,10208,1045
202504,4310462,IPIRANGA DO SUL,43,RIO GRANDE DO SUL,SU,SUL,9916653.07,13576,2310742.53,1008,8189672.8,4887,3822751.78,2006,869,61,699,62
202603,3522901,ITAPUÍ,35,SÃO PAULO,SE,SUDESTE,29164437.5,189304,38898098.08,15530,27222685.22,93960,45275526.78,45504,8061,692,7567,638
202508,3504701,BALBINOS,35,SÃO PAULO,SE,SUDESTE,6085207.82,50136,1125668.57,1573,5680441.07,28075,609836.24,3170,1071,51,1043,48
202512,3517703,GUARÁ,35,SÃO PAULO,SE,SUDESTE,96732781.65,636287,115698461.82,38301,91526101.67,342110,111878590.71,177606,12909,879,12800,817
202511,5005202,LADÁRIO,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,72931073.27,719301,10917106.34,17289,65721453.93,376598,12530520.02,57367,13107,372,12955,358
202602,3105004,BALDIM,31,MINAS GERAIS,SE,SUDESTE,20020980.64,132977,14723210.37,8531,19291529.74,78653,13677690.14,22747,4530,328,4400,324
202601,2608453,LAGOA DO CARRO,26,PERNAMBUCO,NE,NORDESTE,49124063.89,384842,11050787.06,14156,46938609.54,265566,13209113.81,60199,9456,305,9350,286
202501,2912004,IBIASSUCÊ,29,BAHIA,NE,NORDESTE,20798812.35,118372,4216977.08,4420,19412644.46,79299,3878428.64,18376,4746,185,4525,181
202601,3540903,PRADÓPOLIS,35,SÃO PAULO,SE,SUDESTE,77569383.25,448555,86480631.19,37156,72149766.33,229561,119062745.89,84995,12281,1077,11964,998
202510,4215000,RIO NEGRINHO,42,SANTA CATARINA,SU,SUL,143546899.62,812078,218848536.7,75416,146674810.2,427041,215058607.71,145267,26546,2614,25895,2562
202602,5005103,JATEÍ,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,17699687.79,64710,3396171.0,2724,21409807.63,34056,2353056.45,5442,2412,118,2249,112
202507,2913705,INHAMBUPE,29,BAHIA,NE,NORDESTE,113689354.21,793515,52928104.96,33159,108916873.02,460865,48204379.98,118411,20178,834,20218,786
202511,3530201,MIRANTE DO PARANAPANEMA,35,SÃO PAULO,SE,SUDESTE,63888427.07,284311,75927285.87,14025,63070324.63,147443,32900631.85,42814,9358,450,8994,413
202503,3502705,APIAÍ,35,SÃO PAULO,SE,SUDESTE,78047602.4,556670,50777048.32,39167,78183903.27,287247,40946901.51,107953,15490,924,15263,876
202508,3120805,CRUZÍLIA,31,MINAS GERAIS,SE,SUDESTE,47742906.06,228877,19398260.66,21389,49501472.9,131335,21309788.43,61393,8743,923,8638,889
202602,2111805,SÍTIO NOVO,21,MARANHÃO,NE,NORDESTE,67345262.48,343667,17340349.01,13475,63665650.21,205386,16315100.26,65439,9745,267,9267,272
202511,2904803,CAATIBA,29,BAHIA,NE,NORDESTE,18508590.28,137044,6448569.87,2909,17527712.71,81287,3687940.45,13233,3938,113,3816,103
202603,5205000,CARMO DO RIO VERDE,52,GOIÁS,CO,CENTRO-OESTE,22138248.89,113487,52200549.94,8848,19313854.42,61565,44609225.48,32070,5070,360,4901,335
202509,4308078,FAZENDA VILANOVA,43,RIO GRANDE DO SUL,SU,SUL,8632780.68,57483,8988609.82,5663,8504609.68,27594,10943723.13,19162,2105,250,1963,250
202510,4322343,UBIRETAMA,43,RIO GRANDE DO SUL,SU,SUL,4135630.67,14170,998221.9,877,3373513.69,6501,419846.99,1121,772,60,657,54
202509,3165537,SARZEDO,31,MINAS GERAIS,SE,SUDESTE,171173502.53,977715,127526889.75,80074,168142901.17,552267,150714166.06,164111,26948,2369,26571,2210
202603,1702000,ARAGUAÇU,17,TOCANTINS,NO,NORTE,28336404.53,97358,7477666.79,8937,35769625.55,52418,8481592.3,28546,5081,346,4763,324
202509,2601508,BELÉM DE MARIA,26,PERNAMBUCO,NE,NORDESTE,26152505.26,192270,2947618.17,2179,25211342.29,146512,2721180.48,8741,5491,88,5339,75
202601,3503703,ARIRANHA,35,SÃO PAULO,SE,SUDESTE,27455410.97,169907,114333836.55,12198,25649991.37,84817,174558056.37,33134,5122,339,4838,318
202502,1501956,CACHOEIRA DO PIRIÁ,15,PARÁ,NO,NORTE,36749848.94,238784,11755340.58,6869,36936815.19,138147,14772962.48,26771,8091,151,7769,146
202501,2200301,ALTO LONGÁ,22,PIAUÍ,NE,NORDESTE,23063516.66,180793,3523045.3,5903,21516742.56,115878,3485698.22,22464,5875,161,5841,155
202506,2600609,ALAGOINHA,26,PERNAMBUCO,NE,NORDESTE,32516299.26,232833,2925100.05,6390,30403322.44,149010,3878738.73,25976,7290,179,7095,184
202602,2513158,SANTA CECÍLIA,25,PARAÍBA,NE,NORDESTE,13922440.66,92539,2829806.97,2086,13709802.72,56772,1918410.55,10725,3377,101,3257,92
202503,4215505,SANTA CECÍLIA,42,SANTA CATARINA,SU,SUL,48324841.99,306182,86557584.44,26832,55750922.17,150854,92391766.61,61065,9630,810,9298,768
202508,1101476,PRIMAVERA DE RONDÔNIA,11,RONDÔNIA,NO,NORTE,10613493.52,56728,2327735.18,2126,11204053.76,27612,2852742.86,5799,2103,98,1926,86
202507,4300059,ÁGUA SANTA,43,RIO GRANDE DO SUL,SU,SUL,14773073.04,38845,97726084.69,4145,11967356.71,17773,121084544.36,11176,1923,207,1726,197
202503,4315958,ROLADOR,43,RIO GRANDE DO SUL,SU,SUL,6025504.96,19418,3490068.6,541,5004928.1,12222,3837021.69,1324,928,38,859,34
202512,3540754,POTIM,35,SÃO PAULO,SE,SUDESTE,86678012.47,663600,37198120.01,30768,84392142.02,429083,30859645.17,85156,12376,760,12393,723
202505,3538808,PIRAJU,35,SÃO PAULO,SE,SUDESTE,110438951.59,556946,78235509.91,53619,117715384.54,306607,82448265.5,132673,18607,1720,18221,1645
202505,1100064,COLORADO DO OESTE,11,RONDÔNIA,NO,NORTE,108064267.3,325414,18683911.09,21160,115977852.52,174511,18679225.11,72324,11959,719,11641,707
202507,4319158,SÃO MIGUEL DAS MISSÕES,43,RIO GRANDE DO SUL,SU,SUL,36457944.54,94757,8180145.53,6553,36756154.4,45835,19538777.9,22956,3924,330,3634,321
202603,2604502,CHÃ GRANDE,26,PERNAMBUCO,NE,NORDESTE,34872863.92,224329,10672528.04,13751,35792357.63,147675,10570449.7,50281,11092,465,10683,448
202512,2706109,OURO BRANCO,27,ALAGOAS,NE,NORDESTE,41296803.23,299016,5498677.1,10446,39174524.15,185673,7191009.96,47019,6914,216,6749,205
202509,2805307,PIRAMBU,28,SERGIPE,NE,NORDESTE,29298049.01,257644,5169635.88,5926,27454249.45,158390,4666693.7,17250,5751,155,5678,155
202506,2707909,SANTA LUZIA DO NORTE,27,ALAGOAS,NE,NORDESTE,20431362.76,189707,7877226.37,3389,18766142.36,114496,8564318.24,18559,4452,100,4465,96
202502,4307708,ESTEIO,43,RIO GRANDE DO SUL,SU,SUL,301535728.13,1815243,1094056543.15,153759,296879140.98,1007139,993493859.69,615850,56645,4700,55338,4494
202502,2515930,SERTÃOZINHO,25,PARAÍBA,NE,NORDESTE,8002654.06,59614,1236533.33,1990,7449972.67,38347,1433006.71,9632,2190,107,2155,86
202506,2702306,CORURIPE,27,ALAGOAS,NE,NORDESTE,156836878.42,1218589,486263243.39,43191,146707473.47,742897,480476155.81,180217,32423,963,32370,877
202505,4103107,BOCAIÚVA DO SUL,41,PARANÁ,SU,SUL,41229670.43,267270,41516100.57,21735,45605282.87,150973,37238190.13,43738,7883,543,7814,521
202603,3163409,SÃO JOSÉ DO GOIABAL,31,MINAS GERAIS,SE,SUDESTE,10581190.94,54857,1490740.38,2256,8348619.26,28015,1445453.15,8751,2979,183,2746,176
202601,3171709,VIRGÍNIA,31,MINAS GERAIS,SE,SUDESTE,22144571.74,91328,14171305.77,10162,26147798.85,52265,12169930.34,28707,3951,362,3852,341
202504,2916104,ITAPARICA,29,BAHIA,NE,NORDESTE,66852564.34,580802,12227681.82,13765,64819940.52,433169,11938461.84,47126,13112,418,13204,381
202603,2207009,OEIRAS,22,PIAUÍ,NE,NORDESTE,74085653.67,539883,34887239.45,30409,69751890.65,310312,34686864.53,121865,22582,1084,22315,1051
202507,3205101,VIANA,32,ESPÍRITO SANTO,SE,SUDESTE,306822018.61,2241709,745393612.7,157231,299347486.6,1331358,553220580.61,418243,48343,3883,48118,3664
202603,1303908,SÃO PAULO DE OLIVENÇA,13,AMAZONAS,NO,NORTE,17872718.69,157784,6779318.95,5601,15786742.06,92489,4308950.7,15755,8026,223,7871,205
202602,1506609,SANTA MARIA DO PARÁ,15,PARÁ,NO,NORTE,70328444.79,516712,58828720.66,36444,68989430.27,339179,43444854.32,135219,15127,680,14477,642
202508,1200500,SENA MADUREIRA,12,ACRE,NO,NORTE,172387486.97,1072532,35366770.86,40322,162412629.59,626026,37674022.86,169650,23093,713,22643,694
202503,1715507,OLIVEIRA DE FÁTIMA,17,TOCANTINS,NO,NORTE,4184230.91,30051,331627.46,484,4481624.88,17885,714925.12,2778,689,29,691,20
202507,2101608,BARRA DO CORDA,21,MARANHÃO,NE,NORDESTE,351612324.68,2075621,97244540.27,87174,335382487.97,1361837,97534167.54,363473,50530,1749,49942,1668
202601,4200101,ABELARDO LUZ,42,SANTA CATARINA,SU,SUL,71569044.48,299855,41520070.53,25149,71760261.84,136674,40014329.69,70588,10342,927,10066,910
202505,3513108,CRAVINHOS,35,SÃO PAULO,SE,SUDESTE,156366975.16,779040,300642669.92,82930,172896439.64,430638,260511465.68,225898,22733,2438,22495,2341
202602,5214705,NOVA AMÉRICA,52,GOIÁS,CO,CENTRO-OESTE,7541728.09,35446,2617655.95,2356,7981350.11,18961,2169874.51,9018,1335,93,1318,88
202509,3521705,ITABERÁ,35,SÃO PAULO,SE,SUDESTE,81617560.63,342304,109565879.53,28616,87838790.05,184100,77360403.0,74120,10864,764,10385,743
202602,3102100,ALTO RIO DOCE,31,MINAS GERAIS,SE,SUDESTE,21327070.86,106809,3835210.85,4267,21285716.96,67162,3423596.78,17425,4885,264,4665,246
202506,2210938,SUSSUAPARA,22,PIAUÍ,NE,NORDESTE,11897225.38,91922,3967850.11,5751,11188386.8,64286,4418195.4,15635,2786,101,2686,97
202512,5106422,PEIXOTO DE AZEVEDO,51,MATO GROSSO,CO,CENTRO-OESTE,270385725.18,936252,134038133.19,60456,271395932.5,490688,132342585.96,217216,20346,1478,20077,1425
202504,4316709,SANTA BÁRBARA DO SUL,43,RIO GRANDE DO SUL,SU,SUL,52366657.37,138853,896674722.15,9341,44126911.79,70453,962643246.57,24860,5416,457,5059,440
202507,1100262,RIO CRESPO,11,RONDÔNIA,NO,NORTE,22677433.82,66691,7008723.35,2006,19400177.58,33666,27265159.33,9132,1988,75,1964,73
202503,3534104,ORIENTE,35,SÃO PAULO,SE,SUDESTE,19318262.01,112566,8678038.71,7586,18804973.78,59350,8723801.81,16407,3826,292,3698,269
202601,5200050,ABADIA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,64842235.2,396921,70912505.88,51683,66896823.19,236216,65604966.05,138489,8947,1103,8919,1016
202510,3539806,POÁ,35,SÃO PAULO,SE,SUDESTE,518260274.59,3369773,605062385.12,257518,524367401.46,1920725,651991163.21,558564,87145,6651,86090,6385
202506,3111804,CANÁPOLIS,31,MINAS GERAIS,SE,SUDESTE,48848392.35,232897,96363688.5,28584,53113854.01,138503,79344236.13,100883,6418,488,6337,456
202601,2410207,PORTALEGRE,24,RIO GRANDE DO NORTE,NE,NORDESTE,20476704.15,134321,5307432.44,4136,17734378.86,83048,4394267.02,20606,4269,180,4169,171
202501,2930808,SOUTO SOARES,29,BAHIA,NE,NORDESTE,34129587.33,231674,5521925.48,7188,32379460.33,142955,5786585.45,21247,8203,189,8029,175
202502,3170107,UBERABA,31,MINAS GERAIS,SE,SUDESTE,1561412307.99,6909244,1750139329.14,651456,1615127341.23,4286088,1741712893.95,1632122,219281,21639,216047,20285
202503,2930907,TABOCAS DO BREJO VELHO,29,BAHIA,NE,NORDESTE,24216206.75,165312,5608728.3,6466,23299439.62,92845,5437699.86,22933,5346,193,5146,191
202510,3107802,BOM JESUS DO GALHO,31,MINAS GERAIS,SE,SUDESTE,52296580.82,247248,21571028.75,8968,48282993.56,131284,25599930.82,39556,7649,378,7366,349
202504,5006358,PARANHOS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,31364966.62,174028,9945620.89,7030,29285681.16,86355,10655466.2,23332,5824,234,5623,232
202511,3506102,BEBEDOURO,35,SÃO PAULO,SE,SUDESTE,535384659.83,1939059,1594667375.04,199603,593655898.08,1082886,1859041112.73,503730,53519,5541,51952,5256
202511,3115706,CENTRAL DE MINAS,31,MINAS GERAIS,SE,SUDESTE,26853058.91,106105,8489044.24,6772,29081001.11,60721,8128910.97,27758,3834,247,3779,220
202511,3545100,SALMOURÃO,35,SÃO PAULO,SE,SUDESTE,12692338.16,90470,3567110.15,4068,12313031.42,42177,2661596.25,13268,2634,97,2535,95
202504,1707108,DIVINÓPOLIS DO TOCANTINS,17,TOCANTINS,NO,NORTE,34768483.37,158555,11915995.93,12736,35263068.17,91415,12838714.71,35801,4343,284,4329,265
